nombre,cod_depend,cod_tramo,cod_tipo_d,cod_estado,cod_munici,direccion,codigo_pos,cod_titula,utm_x,utm_y,v_desde,id_provinc
"P.K. 161,699",F1617,"04420FS50",K,FS,,,,AD,281116.6528,4011136.9379,42,11
"P.K. 158,029",F1580,"04420FS50",K,FS,,,,AD,281050.4701,4014875.3644,42,11
"P.K. 0,682 PTO CONEXION MALAGA",PK068,"040004304",K,EX,,,,AD,372301.4678,4063429.7539,42,29
MARTIN DE YELTES (APD),"33009","011200080",P,FS,"371839",,"37494",AD,222223.2782,4519390.695,1,37
"KM. 41,7 ( ATALAYA )","55004","044200030",K,FS,"290350",,"29395",AD,314517.314,4090421.5019,1,29
BOCEGUILLAS,"17110","011020110",P,FS,"400328",,"40560",AD,449711.6574,4575722.3188,1,40
CAMPO DE SAN PEDRO,"17111","011020110",T,FS,"400390",,"40551",AD,454601.1637,4586598.7352,1,40
VILA-REAL CONTENEDORES,"65211","036000090",E,FS,"121359",,"12540",AD,748224.8913,4424508.9278,1,12
LOSACIO-SAN MARTIN (APD),"31105","068220015",Y,FS,"490991",,"49540",AD,248634.0574,4624881.0081,1,49
PEDRALBA,"31201","068220032",T,EX,"491453",,"49392",AD,193955.6252,4659413.6507,1,49
JEREZ DE LOS CABALLEROS (CGD),"41004","045140020",G,FS,"060704",,"06380",AD,169206.3944,4248356.8849,1,6
COSMOS (CGD),"20601","068020010",G,FS,"242066",,"24560",AD,190776.1311,4718424.9244,1,24
VILLAFRANCA DEL BIERZO (CGD),"20603","068020020",G,FS,"242091",,"24500",AD,187094.9899,4723634.4938,1,24
KM. 18.7 (ANDAVIAS),"31102","068220015",Y,FS,"490090",,"49162",AD,261946.7531,4612328.0391,1,49
FERRERUELA DE TABARA (APD),"31106","068220015",P,EX,"490684",,"49550",AD,244475.1658,4628154.5519,1,49
LA HINIESTA (CGD),"31101","068220015",G,EX,"490953",,"49192",AD,265536.4451,4605123.3815,1,49
LA TORRE DE ALISTE-POBLADURA (APD),"31110","068220020",Y,FS,"491048",,"49522",AD,226105.2139,4641145.7625,1,49
KM 120.6,"31202","068220032",K,FS,"491743",,"49394",AD,189602.8288,4659163.7346,1,49
CASTRELO DO VAL-VERIN-C.,"31207","068220040",Y,FS,"320219",,"32625",AD,141443.2906,4665816.8492,1,32
MUÑOZ (APD),"33007","011200070",P,EX,"371358",,"37200",AD,230309.3282,4522936.4004,1,37
UJO-SOVILLA,"15213","061300180",Y,FS,"330371",,"33600",AD,273781.9514,4786576.5572,1,33
FUENTELCESPED-SANTA CRUZ,"17113","011020120",P,FS,"091372",,"09471",AD,447751.861,4605146.1499,1,9
AVEINTE (APD),"34004","011220010",P,FS,"050179",,"05357",AD,345016.4568,4516585.2505,1,5
HIJOS DE MIRAT (CGD),"30023","011200050",G,FS,"372745",,"37008",AD,276353.6131,4537480.1019,1,37
A ALBERGUERIA-PRADO,"31209","068220053",Y,FS,"320893",,"32620",AD,127118.1682,4673579.6715,1,32
"KM. 72,3","54200","044300055",K,FS,"280339",,"14500",AD,348709.3946,4140792.6567,1,14
SANTO TOME DEL PUERTO,"17108","011020100",T,FS,"401919",,"40590",AD,452739.4995,4558967.3356,1,40
KM. 40.0 (VALSEQUILLO),"00002","045280010",A,FS,"140641",,"14206",AD,294954.869,4254272.3806,1,14
ADRADAS (APD),"84003","022020010",Y,FS,"420032",,"42216",AD,545207.409,4579387.1284,1,42
SOTO EL REAL (APD),"17007","011020080",P,FS,"281441",,"28791",AD,435288.06,4512203.3693,1,28
MIRAFLORES DE LA SIERRA,"17008","011020080",T,FS,"280856",,"28792",AD,436558.0444,4517595.0628,1,28
LOZOYUELA,"17102","011020090",T,FS,"289015",,"28752",AD,445176.7486,4528158.5015,1,28
GARGANTILLA-LOZOYA,"17103","011020090",T,FS,"280632",,"28739",AD,439743.2453,4533686.1532,1,28
GASCONES-BUITRAGO,"17105","011020090",T,FS,"280647",,"28737",AD,443333.0844,4542118.4066,1,28
BRAOJOS-LA SERNA (APD),"17106","011020090",P,FS,"280246",,"28737",AD,445970.3569,4543818.8482,1,28
POAGO,"15304","061500010",E,FS,"330241",,"33691",AD,278859.308,4823012.2806,1,33
"KM. 36,0 ( GARCIEZ Y JIMENA )","56003","044100010",K,FS,"230098",,"23440",AD,459449.6331,4197689.9305,1,23
CALERA-CHOZAS,"35201","055000120",T,EX,"450285",,"45686",AD,332178.9332,4417594.5075,1,45
ILLORA-LACHAR (APD),"05007","044640010",Y,FS,"181020",,"18293",AD,423817.0792,4122969.4763,1,18
MONSALUPE (APD),"34003","011220010",P,FS,"051337",,"05163",AD,348439.4459,4513834.774,1,5
"KM. 139,2 ( VILLARGORDO )","03002","044020030",K,FS,"230503",,"23639",AD,431077.1713,4196517.9148,1,23
"KM. 130,0 ( GRAÑENA )","03003","044020030",K,FS,"230503",,"23009",AD,432658.0359,4188210.4269,1,23
LA ACEBEDA (APD),"17115","011020090",D,FS,"280014",,"28755",AD,447503.4985,4548693.4248,1,28
CABEZON DEL PISUERGA,"10602","011000185",T,EX,"470278",,"47260",AD,362677.4065,4621927.8616,1,47
"KM. 471,5 ( TORREMAYOR )","37602","045200147",K,FS,"061324",,"06880",AD,193155.1946,4313090.6111,1,6
LA SERNA,"17117","011020090",E,FS,"281381",,"28737",AD,447721.0659,4545963.1674,1,28
GUMIEL DE HIZAN,"17201","011020130",P,FS,"091519",,"09370",AD,444247.9387,4624945.3116,1,9
FONTIOSO,"17204","011020130",P,FS,"091274",,"09349",AD,436172.2414,4642881.2094,1,9
VILLAMAYOR DE LOS MONTES,"17206","011020140",P,FS,"094430",,"09330",AD,439271.157,4663118.3069,1,9
PONTEAMBIA (APD),"31212","068220053",Y,FS,"320071",,"32701",AD,110513.8122,4685650.1505,1,32
ZAMORA,"30200","169820040",E,EX,"492755",,"49010",AV,271379.0097,4599655.819,1,49
LUBIAN,"31203","068220032",T,EX,"491005",,"49574",AD,177713.9266,4661313.99,1,49
BARGAS (APD),"35102","055000100",P,FS,"450190",,"45593",AD,412618.8418,4425167.0752,1,45
VILLAMIEL DE TOLEDO,"35103","055000100",T,EX,"451894",,"45594",AD,403619.638,4424445.5601,1,45
SAN PASCUAL,"05006","044640010",Y,FS,"181020",,"18260",AD,424742.4237,4122935.8788,1,18
RIOFRIO (APD),"05014","140360050",P,FS,"181226",,"18300",AD,393321.159,4112595.8957,1,18
TRES HERMANOS,"10601","011000165",T,EX,"471868",,"47011",AD,359152.0365,4615406.6712,1,47
CORCOS-AGUILAREJO,"10603","011000185",T,EX,"470552",,"47280",AD,365060.3208,4625111.1589,1,47
C.I.M. DE ZARAGOZA,"70803","022000240",G,FS,"502973",,"50011",AD,670880.8823,4616160.6539,1,50
VALDUNCIEL (CGD),"30101","011240010",F,FS,"373381",,"37798",AD,275575.6818,4550471.041,1,37
"KM. 99,2 ( HUELMA )","56010","044100020",K,FS,"230449",,"23560",AD,473938.3988,4163642.3465,1,23
"KM. 440,0 ( DON ALVARO )","37413","045200120",K,FS,"060439",,"06820",AD,216518.8909,4303935.124,1,6
"KM. 86,7 ( USAGRE-BIENVENIDA )","40103","045160020",K,FS,"060205",,"06250",AD,221464.5901,4247688.666,1,6
"KM. 436,6 ( ZARZA DE ALANJE )","37412","045200120",K,FS,"061627",,"06830",AD,219628.0756,4303552.2766,1,6
DELICIAS,"18004","019100016",P,EX,"280796",,"28045",AD,441227.4246,4472410.7927,1,28
PIRAMIDES (APD),"18005","019100016",P,EX,"280796",,"28005",AD,439640.0684,4472688.3655,1,28
"KM. 78,5 ( LA NAVA DE HUELVA )","42007","045120020",K,FS,"210519",,"21291",AD,170369.6875,4211794.2401,1,21
SOLVAY FACTORIA (CGD),"14226","061620010",G,FS,"390540",,"39313",AD,416315.5179,4804362.9353,1,39
BIF. PARQUE CARBONERAS,XX014,"061500030",F,FS,"330143",,"33430",AD,279981.8144,4826011.5536,1,33
"KM. 23,5 ( LA PEÑA )","05017","044660020",K,FS,"290154",,"29200",AD,367359.7747,4102306.0725,1,29
LA CASILLA,"13201","017200010",E,FS,"480209",,"48012",AD,504874.7761,4789001.5356,1,48
LERMA (APD),"17205","011020130",P,FS,"91947",,"09340",AD,436030.3517,4652522.3063,1,9
SANTA CRUZ DE LA SALCEDA (APD),"17116","011020120",P,FS,"093459",,"09471",AD,450225.5573,4604487.573,1,9
MENDEZ ALVARO (APD),"18003","019100006",P,EX,"280796",,"28045",AD,442428.2282,4471887.5487,1,28
LA TOUR DE CAROL-ENVEIGT,"77310","022220105",E,FS,,,,OT,903289.8779,4712414.229,1,17
SARRACIN DE ALISTE,"31108","068220015",A,EX,"491769",,"49591",AD,233916.639,4637897.8538,1,49
LA VIZCAERIA,"43014","044400050",Y,FS,"210530",,"21840",AD,174637.5709,4140896.6329,1,21
LUGO DE LLANERA-BASE (APD),"15214","061300240",P,FS,"330352",,"33424",AD,272470.5169,4812859.9265,1,33
MINAS DEL MARQUESADO,"58101","044120010",F,FS,"180188",,"18518",AD,490839.18,4115846.6192,1,18
GARGANTA DE LOS MONTES (APD),"17114","011020090",P,FS,"280626",,"28749",AD,441662.1987,4530396.3944,1,28
H.ARAKIL-VILLANUEVA DE A.(APD),"80006","017100030",P,FS,"310253",,"31860",AD,590224.9833,4751944.8027,1,31
PICON DE LOS SERRANOS (CGD),"11002","011000210",G,FS,"342257",,"34190",AD,378465.0743,4644559.1227,1,34
KM. 5.200,"60001","055000010",K,FS,"280796",,"28053",AD,442496.0551,4468864.8988,1,28
SAN GREGORIO,"78006","022080010",A,FS,"502973",,"50018",AD,677980.0639,4621101.0594,1,50
LHOSPITALET DE LLOBREGAT,"72305","022760200",E,EX,"081017",,"08901",AD,926696.8679,4591757.1971,1,8
BASE DE ALCOVER,"73110","022300010",E,FS,"430056",,"43460",AD,850511.9622,4578042.7609,1,43
"KM. 402,9","60903","033300025",K,EX,"31409",,"03400",AD,687884.2281,4271596.095,1,3
"KM 86,7 (CASAL)","23014","068240053",Y,FS,"150780",,"15899",AD,43484.094,4760630.9148,1,15
"KM. 300,3 ( CABRERIZAS )","50208","044000050",K,FS,"230948",,"23220",AD,452301.8544,4225904.3363,1,23
"KM. 385,1 ( MAGACELA )","37405","045200100",K,FS,"60750",,"06468",AD,263957.2787,4311004.879,1,6
MEDELLIN,"37408","045200110",P,FS,"060802",,"06411",AD,242338.3249,4313659.8293,1,6
LASKAIBAR,"11410","011000400",Y,FS,"200198",,"20200",AD,566001.3576,4766652.2484,1,20
AZUCARERA DEL DUERO,"31010","068200015",G,FS,"492755",,"49022",AD,273824.9008,4600914.8096,1,49
"KM. 81,8 ( LAS MALLAS )","43016","044400060",K,FS,"210530",,"21840",AD,172986.5131,4140736.5991,1,21
CAMBIADOR ATOCHA,"70004","140120010",F,FS,"280796",,"28045",AD,442236.6005,4472498.9348,1,28
LAS CABAÑAS DE CASTILLA (APD),"14106","061600010",P,FS,"349015",,"34460",AD,387748.3447,4690315.9503,1,34
ABEJERA (APD),"31107","068220015",P,EX,"491769",,"49591",AD,239010.893,4633386.7111,1,49
CARBAJALES DE ALBA,"31104","068220015",T,EX,"490369",,"49160",AD,252628.4656,4618689.1913,1,49
MANZANAL DEL BARCO,"31103","068220015",Y,FS,"491110",,"49163",AD,257770.9799,4615354.3318,1,49
EL SALTO (APD),"33012","011200080",P,FS,"371073",,"37500",AD,209671.0252,4507050.2432,1,37
EL COLLADO (APD),"33010","011200080",P,FS,"371839",,"37494",AD,217442.6593,4517853.6091,1,37
CARPIO DE AZABA (APD),"33014","011200090",P,FS,"370861",,"37497",AD,193558.9945,4499218.31,1,37
BASE EL GOLOSO (CGD),"19004","011040010",G,FS,"280796",,"28049",AD,441361.0147,4489405.2706,1,28
TRES CAMINS,"65412","026300010",A,FS,"431711",,"43480",AD,849924.5995,4558653.9653,1,43
MEDINA DE LAS TORRES (APD),"42002","045120010",P,FS,"060819",,"06320",AD,202073.0311,4249343.067,1,6
GIL MARQUEZ (APD),"42010","045120030",Y,FS,"210046",,"21350",AD,161247.9916,4197009.2559,1,21
BURGUILLOS DEL CERRO (CGD),"41002","045140020",G,FS,"060227",,"06370",AD,186154.8497,4253538.6724,1,6
CIZURMAYOR (APD-CGD),"80102","017100040",Y,FS,"312016",,"31009",AD,608142.1518,4739162.2815,1,31
MILAGRO (APD),"80116","017100070",P,FS,"311691",,"31320",AD,604471.108,4677519.5469,1,31
FRANZA (APD),"21006","068040010",Y,FS,"150510",,"15500",AD,79344.5167,4822629.9972,1,15
VILLAVERDE ALTO CARGAS,"37000","059200040",G,FS,"280796",,"28021",AD,439778.7205,4465908.0549,1,28
VALDERREY (APD),"30219","068060010",A,FS,"241823",,"24793",AD,252540.1926,4699615.3332,1,24
VILLAVERDE-ORCASITAS (CGD),"35008","050005001",G,FS,"280796",,"28041",AD,440020.3326,4467556.4429,1,28
MARCILLA DE CAMPOS (APD),"14105","061600010",P,FS,"341013",,"34469",AD,386083.3887,4685149.4113,1,34
PIEDRAHITA DE JUARROS,"11105","011000246",Y,FS,"093517",,"09292",AD,464311.1278,4697942.9615,1,9
MADRID-CHAMARTIN-CLARA CAMPOAMOR,"17000","110800010",E,EX,"280796","Agustín de Foxá, s/n","28036",AV,442231.0278,4480617.112,1,28
BUSTARVIEJO-VALDEMANCO,"17100","011020080",A,FS,"280284",,"28720",AD,442095.8996,4522323.4206,1,28
ROBREGORDO-SOMOSIERRA,"17107","011020090",T,FS,"281261",,"28755",AD,450420.7315,4550880.8844,1,28
RIAZA,"17109","011020100",T,FS,"401706",,"40292",AD,457496.542,4567472.1375,1,40
MADERUELO-LINARES,"17112","011020110",P,FS,"401155",,"40554",AD,454679.2946,4594729.8217,1,40
CANTERA DE PURROY (CGD),"70608","022000190",G,FS,"501778",,"50240",AD,622308.7555,4593001.6506,1,50
BUÑUEL (APD),"81204","017000030",P,FS,"310575",,"31540",AD,625308.1181,4647771.0209,1,31
VILLANUEVA DEL REY (APD),"00007","045280020",P,FS,"140266",,"14220",AD,314248.3106,4233392.2785,1,14
CACES,"05309","087640010",Y,FS,"330447",,"33174",AD,262221.7331,4801794.1856,16,33
CANTONAD,"05728","087900090",P,FS,"094108",,"09580",AD,470498.9833,4770326.655,16,9
LA SILLA,"05729","087900090",P,FS,"094108",,"09580",AD,467672.9769,4770390.3505,16,9
MENAMAYOR,"05723","087900090",P,FS,"094108",,"09580",AD,479125.8831,4774232.5263,16,9
OTXARAN,"05486","087800070",P,FS,"480963",,"48860",AD,486217.2101,4785681.5644,16,48
PALOMAR,"05351","087640010",Y,FS,"330576",,"33172",AD,263815.6179,4799350.3482,16,33
CORDOVILLA,"05746","087900070",P,FS,"340040",,"34800",AD,399365.4053,4745891.8406,16,34
EL PESO,"05491","087800070",P,FS,"480084",,"48879",AD,480628.2155,4787502.2926,16,48
RIO PISUERGA,"10611","011000185",T,EX,,,,AD,361185.8145,4619051.248,14,47
ABOÑO MERCANCIAS,"05446","087540020",E,FS,"330241",,"33299",AD,280486.234,4826066.6296,16,33
ANZO,"05725","087900090",P,FS,"094108",,"09580",AD,476997.9812,4770432.4595,16,9
BALMASEDA MERCANCIAS,"05482","087900100",E,FS,"480904",,"48800",AD,484362.0952,4782307.4105,16,48
VIGO SIONES,"05726","087900090",P,FS,"094108",,"09580",AD,474284.9478,4767828.729,16,9
SANTANDER MERCANCIAS,"05650","087800005",E,FS,"390759",,"39008",AD,433695.872,4811787.1826,16,39
SOTO DE RIBERA,"05353","087640010",E,FS,"330576",,"33172",AD,266810.7464,4799087.1153,16,33
PARTEAYER,"05355","087640020",Y,FS,"330387",,"33162",AD,266724.1084,4796276.8834,16,33
PEÑAMIEL,"05357","087640020",Y,FS,"330387",,"33162",AD,268043.0832,4796152.834,16,33
BIF. EL BOLON,B3020,"169820060",F,FS,,,,AV,270670.3274,4599283.437,25,49
PEDRALBA AG KM 112.4,B3122,"068220026",B,EX,,,,AD,194627.4744,4660394.4773,39,49
BIF. STA. CATALINA,B1803,"039160030",B,EX,,,,AD,441552.2075,4472218.0477,39,28
ZAMORA AG. KM. 233.0,B3019,"169820050",B,EX,,,,AV,270994.5591,4599468.9211,43,49
BIF. VALORIO,B3021,"169820065",B,EX,,,,AV,268865.8551,4599736.6135,43,49
BIFURCACION LA HINIESTA,A0843,"169820080",B,EX,,,,AV,265873.2271,4604530.4227,43,49
SANABRIA A.V.,"08247","169820100",E,EX,,,,AV,205038.9637,4660853.4031,43,49
BIFURCACION LOS CONFORCOS,B0843,"169820090",B,EX,,,,AV,266476.0337,4606778.9696,43,49
BIF. PEDRALBA,B3120,"169820110",B,EX,,,,AV,199296.1001,4661336.5587,48,49
TABARA,"08245","169820100",E,EX,,,,AV,256443.289,4634736.6326,43,49
OTERO DE BODAS,"08246","169820100",B,EX,,,,AV,237426.0063,4650209.6501,43,49
CAMBIADOR ANCHO PEDRALBA,"08248","168900010",C,EX,,,,AV,195594.4916,4660647.5001,43,49
BIF VINALOPO,B0340,"130460010",B,EX,,,,AV,699573.537,4252024.5376,45,3
ELX AV,"03410","130460020",E,EX,,,,AV,695409.0792,4235470.3058,45,3
CALLOSA DE SEGURA-COX,"03412","130460030",E,EX,,,,AD,686181.0129,4223122.1463,45,3
LA HINIESTA AV BASE DE MONTAJE,"08244","169820080",Z,EX,,,,AV,265651.4861,4605136.7298,45,49
TORRASPAPEL - LA MONTAÑANESA,50A03,"020002012",G,EX,,,,PA,680635.4601,4618485.0002,46,50
"LEON AG. KM. 123,6",A1510,"061300104",B,EX,,,,AV,287398.2339,4719442.1019,48,24
"TABOADELA AG. KM. 234,0",A8250,"169820160",B,EX,,,,AV,101652.9907,4690043.7053,48,32
VILAVELLA,"08250","169820120",E,EX,,,,AV,165116.1978,4662887.4926,48,32
TABOADELA AV,"08253","169820130",E,EX,,,,AV,103614.4463,4689352.5617,48,32
"TABOADELA AV AG KM 446,1",A8248,"169820140",B,EX,,,,AV,103201.9554,4689398.1278,48,32
"TABOADELA AG. KM. 447,1",A8249,"169820150",B,EX,,,,AV,102253.5834,4689581.1682,48,32
CAMBIADOR DE TABOADELA,"08255","168920010",C,EX,,,,AV,102760.7819,4689460.5825,48,32
PORTA DE GALICIA,"08251","169820130",E,EX,,,,AV,157922.5781,4665117.2938,48,32
MIAMAN,"08252","169820130",E,EX,,,,AV,116756.7925,4682101.4378,48,32
CACERES AG. KM. 82.2,A3540,"150260040",B,EX,,,,AV,208234.0013,4371553.8771,61,10
BIF. CASA DE LA TORRE,B3503,"055000155",B,EX,,,,AV,205222.0317,4379741.9651,61,10
BIF. SAN ESTEBAN,B3501,"055360010",B,EX,,,,AV,231049.1104,4429677.1057,49,10
BIF. EL CHAPARRAL,B3500,"055300030",B,EX,,,,AV,231095.8459,4427523.5696,49,10
MADRID-JARDIN BOTANICO,"03200","130400015",E,EX,,,,AV,441280.3283,4473430.1435,49,28
BOCA N. TUNEL CH-ATOCHA,B0885,"130400015",K,EX,,,,AV,442099.7389,4479919.8823,49,28
BOCA SUR TUNEL CH-ATOCHA,B0888,"130400025",K,EX,,,,AV,441861.614,4472543.6972,49,28
BIF. LA ISLA,B3750,"045200145",B,EX,,,,AV,198923.2227,4313158.4722,50,6
BIF. SAN NICOLAS,B3760,"150260130",B,EX,,,,AV,167211.9189,4316479.6333,50,6
ARROYO DE LA HERRERA,"03500","150260010",B,EX,,,,AV,227766.452,4426994.5484,50,10
CERRO DE LA CABRERA,"03501","150260015",E,EX,,,,AV,206163.335,4403277.0529,50,10
BIF. EL PALMERAL,B3502,"150260015",B,EX,,,,AV,204148.7642,4381697.5574,50,10
"AG. KM. 160,4",A3760,"150260120",B,EX,,,,AV,184157.7832,4313848.8662,51,6
PEÑAS BLANCAS,B3602,"150260080",B,EX,,,,AV,208286.4152,4330276.6377,61,6
BIF. ROMANOS,B3600,"150260050",B,EX,,,,AV,207346.4834,4369097.0091,61,10
BIF. SOTO,B0815,"110800120",B,EX,,,,AV,381078.7541,4644715.5597,51,47
BIF. LA VEGA,B0816,"110800130",B,EX,,,,AV,381678.289,4644916.3333,51,47
CAMB. BURGOS,"08020","111360010",C,EX,,,,AV,445703.7256,4691371.2413,51,9
"BURGOS AG. KM. 374,2",A0825,"011000241",B,EX,,,,AD,445864.5877,4691417.1395,51,9
KM. 114.116,C3602,"150260070",K,EX,,,,AV,209971.5953,4341565.659,51,10
RIO ARLANZON,"08016","110800140",E,EX,,,,AV,407780.7396,4666348.0223,51,47
BIF. LA ALDIHUELA,B3601,"150260060",B,EX,,,,AV,207478.338,4368601.7219,61,10
ALDEA DEL CANO AV,"03602","150260070",E,EX,,,,AV,208870.7895,4350932.4899,51,10
ESTEPAR AV,"08018","110800150",E,EX,,,,AV,426753.9614,4681785.5051,51,9
S PERPETUA MOGODA-RIERA CALDES (APD),"72508","022460025",P,EX,,,,AD,932732.9241,4610153.9339,51,8
ALMOINES,"08F88","08F330010",P,FS,"460348",,"46723",AD,744503.381,4314190.1867,51,46
GIGOSOS DE LOS OTEROS,"08F89","08F340010",E,FS,,"Calle Estación, Nº 1; Gigosos de los Oteros","24224",AD,293137.547,4695119.3678,51,24
PORTBOU MERCADERIES,"79317","022700165",E,EX,,,,AD,1006340.0722,4715298.0546,51,17
RIO ARILLO,"51419","044000344",E,EX,,,,CA,210961.3463,4039541.7216,52,11
"P.K. 5,404 PTO",PK540,"060008051",K,EX,,,,AD,32553.789,4710546.7539,52,36
"AG. KM. 185,747",A8401,"022200006",B,EX,,,,AD,804604.7585,4613643.6712,53,25
BIF. TUNEL DE LA ENCINA,B6410,"033000226",B,EX,"461287",,,AD,682477.5819,4294813.0699,53,3
BIF. MOIXENT,B6411,"033000236",B,EX,"461705",,,AD,695636.2832,4306154.0191,53,46
BIF. PAJARES,B0820,"061300126",B,EX,,,,AV,283785.8595,4738984.7336,53,33
BIF.  LA GATELLADA,B4106,"120500178",B,EX,,,,AV,850764.6601,4577204.4448,53,43
SANT ANDREU COMTAL AV,"04300","120500230",E,EX,,,,AV,934218.1789,4599177.3837,53,8
BIENSERVIDA,F0517,"03999FS35",F,FS,,,,AD,528247.9335,4265464.9182,54,2
VILLANUEVA DE JILOCA,"86009","02999FS06",F,FS,,,,AD,635098.8121,4548491.6058,54,50
BONANZA,F0408,"04999FS37",F,FS,,,,AD,202488.8044,4078424.3682,54,11
YERA,F0508,"06999FS65",F,FS,,,,AD,440216.0429,4775938.8972,54,39
"AG. KM. 1,2",A7003,"029380015",B,EX,"280796",,,AD,442414.9803,4472409.4142,55,28
"LÍMITE ADIF -  AP CARTAGENA PK 11,310",B6140,"033260030",K,EX,,,,AD,681949.5909,4160052.1408,55,30
DARSENA DE ESCOMBRERAS,"61404","033260040",E,EX,,,,OT,679556.3767,4159784.3307,55,30
PARQUE GUGGENHEIM,"13302","017200030",Y,FS,,,,AD,504896.2558,4790469.5159,55,48
CARMONA BAJA,F0407,"04999FS35",F,FS,,,,AD,246433.8232,4138689.1092,55,41
SAN FRANCISCO DE GUADAIRA,F2004,"04999FS07",F,FS,,,,AD,235738.5031,4141231.5538,55,41
"PK. 388,235",C8825,"119840010",K,EX,,,,AV,276535.3094,4757243.4396,56,24
"AG. CAMB. KM. 410,7",A0849,"119840020",B,EX,,,,AV,270300.2963,4776330.2325,56,33
"AG. CAMB. KM. 411,6",A0851,"119840030",B,EX,,,,AV,270491.6739,4777245.4366,56,33
LA ROBLA AV,"08208","119840010",E,EX,,,,AV,284290.852,4742096.2745,56,33
CAMPOMANES AV,"08207","119840030",E,EX,,,,AV,270407.4063,4776842.8067,56,33
PUESTO DE MANDO-AVE ATOCHA,Z0001,"140100010",Z,EX,"280796",,,AV,441233.1083,4473215.5665,56,28
"HUELVA-MERCANCIAS AG. KM. 107,4",A4309,"044400075",B,EX,,,,AD,151224.5534,4130085.4565,57,21
ALBAL,"64210","033000280",P,EX,,,,AD,723682.4617,4363449.6141,57,46
BIFURCACION TORRE ARENILLAS,B4310,"044380010",B,EX,,,,AD,150727.4654,4124700.1123,57,21
ACCESO PUERTO DE HUELVA,"43030","044380020",K,EX,,,,AD,150798.4451,4124604.2048,57,21
COTO DE PALOS,"19304","044380020",Y,FS,,,,AD,155528.1436,4122115.9873,57,21
RIO GULF,"19303","044380020",Y,FS,,,,AD,152867.3347,4122037.8871,57,21
PEÑAFIEL,"85206","01999FS15",F,FS,,,,AD,407173.3778,4606546.4215,57,47
CUBO DEL VINO,"30104","01999FS70",F,FS,,,,AD,273372.926,4570642.5483,57,49
SORIA CAÑUELO,F0101,"01999FS96",F,FS,,,,AD,543593.4307,4622748.5879,57,42
MONTEAGUDO,"85001","02999FS10",F,FS,,,,AD,570652.56,4578927.2119,57,42
TULEBRAS,"87003","02999FS34",F,FS,,,,AD,609796.6462,4647924.3299,57,31
ALCAÑIZ,"68004","02999FS26",F,FS,,,,AD,739830.2772,4549401.2855,57,44
MEQUINENZA,F0518,"02999FS46",F,FS,,,,AD,775757.5404,4585293.6658,57,50
MURCIA ZARAICHE,F0305,"03999FS17",F,FS,,,,AD,664122.4018,4206732.9275,57,30
LA PINILLA,F0301,"03999FS27",F,FS,,,,AD,646919.3924,4162325.5667,57,30
ALCAUDETE-FTE.ORBE,"03106","04999FS22",F,FS,,,,AD,400979.5033,4163161.6404,57,23
LA TRINIDAD,"01002","04999FS03",F,FS,,,,AD,281936.2152,4112202.7268,57,41
ARCOS DE LA FRONTERA,"52003","04999FS28",F,FS,,,,AD,248532.4745,4070702.6885,57,11
LA CARLOTA,F0403,"04999FS32",F,FS,,,,AD,325023.314,4174858.1469,57,14
SEVILLA SAN BERNARDO,F0406,"04999FS35",F,FS,,,,AD,245244.3265,4140648.0919,57,41
PUERTOLLANO,F0506,"04999FS38",F,FS,,,,AD,408186.2127,4223142.6415,57,13
MALAGA,F0409,"04999FS39",F,FS,,,,AD,372739.0947,4063792.6302,57,29
OLVERA,F0512,"04999FS28",F,FS,,,,AD,299380.8738,4090752.7907,57,11
PUERTO DE BEJAR,"30009","05999FS10",F,FS,,,,AD,258272.449,4469578.3728,57,37
YELES Y ESQUIVIAS,F0502,"05999FS50",F,FS,,,,AD,434210.5665,4443113.7869,57,45
POBLADURA,"30212","06999FS70",F,FS,,,,AD,273018.7434,4664287.8696,57,24
OROSO-VILLACID,"31402","068220120",F,FS,,,,AD,55210.619,4773683.5162,57,15
P.K. 405/600,F0514,"06999FS83",K,FS,,,,AD,56471.7743,4780088.8446,57,15
P.K. 421/500,F0515,"06999FS84",K,FS,,,,AD,53708.7571,4790527.2225,57,15
POBLETE,F0501,"05999FS40",F,FS,,,,AD,418096.9148,4310313.3816,57,13
CIRUELOS,"12108","01999FS05",F,FS,,,,AD,406188.5265,4531903.514,57,40
LANGA DE DUERO,"85109","01999FS20",F,FS,,,,AD,466959.6231,4606160.1611,57,42
SAN LEONARDO,"82108","01999FS40",F,FS,,,,AD,441689.0993,4687069.7493,57,9
CIDAD-DOSANTE,"82219","01999FS50",F,FS,,,,AD,438288.0242,4762491.4897,57,9
LA FREGENEDA (Puente Internacional),F0103,"01999FS75",F,FS,,,,AD,169504.7515,4549222.3306,57,37
FITERO,F0102,"01999FS97",F,FS,,,,AD,598038.1769,4655958.3504,57,26
ALMAZAN-DEHESA APT,"85101","02999FS13",F,FS,,,,AD,538635.5804,4590603.3256,57,42
